GDP_category,economy,year,unit,scenario,activity,energy,intensity
Aluminium,05_PRC,2028,thousand tonnes,Reference,38806.17363555671,3775.5734033022536,0.09729311214138439
Aluminium,05_PRC,2029,thousand tonnes,Carbon Neutral,38906.65868456535,3617.0381055603093,0.09296707113518395
Aluminium,05_PRC,2029,thousand tonnes,Reference,38906.65868456535,3766.419860289335,0.09680656184910348
Aluminium,05_PRC,2030,thousand tonnes,Carbon Neutral,39002.29326368991,3589.411444334315,0.09203077932024989
Aluminium,05_PRC,2030,thousand tonnes,Reference,39002.29326368991,3756.795303383554,0.09632242078649846
Aluminium,05_PRC,2031,thousand tonnes,Carbon Neutral,39093.201784755904,3561.4800286607697,0.09110228546308381
Aluminium,05_PRC,2031,thousand tonnes,Reference,39093.201784755904,3746.718814379677,0.09584067416654221
Aluminium,05_PRC,2032,thousand tonnes,Carbon Neutral,39180.14503988795,3533.318925982163,0.09018136411657009
Aluminium,05_PRC,2032,thousand tonnes,Reference,39180.14503988795,3736.2698519529617,0.09536130731903096
Aluminium,05_PRC,2033,thousand tonnes,Carbon Neutral,39264.44660368856,3505.0506482720853,0.08926779698819991
Aluminium,05_PRC,2033,thousand tonnes,Reference,39264.44660368856,3725.579754276001,0.09488430568956535
Aluminium,05_PRC,2034,thousand tonnes,Carbon Neutral,39347.81446864151,3476.8269018432075,0.08836137276732578
Aluminium,05_PRC,2034,thousand tonnes,Reference,39347.81446864151,3714.813582635342,0.09440965483853966
Aluminium,05_PRC,2035,thousand tonnes,Carbon Neutral,39431.4995138583,3448.7533529810294,0.08746188695585762
Aluminium,05_PRC,2035,thousand tonnes,Reference,39431.4995138583,3704.0901938985367,0.09393734044014036
Aluminium,05_PRC,2036,thousand tonnes,Carbon Neutral,39516.07104920319,3420.872354178179,0.08656914170233933
Aluminium,05_PRC,2036,thousand tonnes,Reference,39516.07104920319,3693.4623754665854,0.09346734828135353
Aluminium,05_PRC,2037,thousand tonnes,Carbon Neutral,39601.2874036814,3393.1549558577944,0.0856829456393471
Aluminium,05_PRC,2037,thousand tonnes,Reference,39601.2874036814,3682.9064328449895,0.09299966426098108
Aluminium,05_PRC,2038,thousand tonnes,Carbon Neutral,39686.55702717861,3365.5436088956963,0.08480311372414757
Aluminium,05_PRC,2038,thousand tonnes,Reference,39686.55702717861,3672.366757494264,0.09253427438866292
Aluminium,05_PRC,2039,thousand tonnes,Carbon Neutral,39770.85607645724,3337.9467559144646,0.08392946708256542
Aluminium,05_PRC,2039,thousand tonnes,Reference,39770.85607645724,3661.7490434127185,0.0920711647839114
Aluminium,05_PRC,2040,thousand tonnes,Carbon Neutral,39774.03135641804,3303.7039445359505,0.08306183285599629
Aluminium,05_PRC,2040,thousand tonnes,Reference,39774.03135641804,3643.711806879009,0.09161032167515125
Aluminium,05_PRC,2041,thousand tonnes,Carbon Neutral,39775.04275682117,3269.510266761549,0.0822000440515139
Aluminium,05_PRC,2041,thousand tonnes,Reference,39775.04275682117,3625.5640137442956,0.0911517313987685
Aluminium,05_PRC,2042,thousand tonnes,Carbon Neutral,39734.27097760821,3232.1421303076963,0.08134393939501577
Aluminium,05_PRC,2042,thousand tonnes,Reference,39734.27097760821,3603.7148211580766,0.09069538039816832
Aluminium,05_PRC,2043,thousand tonnes,Carbon Neutral,39651.37600863566,3191.6726099413613,0.08049336318735188
Aluminium,05_PRC,2043,thousand tonnes,Reference,39651.37600863566,3578.189942332063,0.09024125522283942
Aluminium,05_PRC,2044,thousand tonnes,Carbon Neutral,39565.6217133093,3151.329173013756,0.07964816516338716
Aluminium,05_PRC,2044,thousand tonnes,Reference,39565.6217133093,3552.571160327002,0.08978934252742878
Aluminium,05_PRC,2045,thousand tonnes,Carbon Neutral,39476.59179875145,3111.0791557667044,0.07880820035393989
Aluminium,05_PRC,2045,thousand tonnes,Reference,39476.59179875145,3526.8240682806822,0.08933962907082134
Aluminium,05_PRC,2046,thousand tonnes,Carbon Neutral,39384.01755018477,3070.9029558348543,0.0779733289505516
Aluminium,05_PRC,2046,thousand tonnes,Reference,39384.01755018477,3500.928094025483,0.0888921017152314
Aluminium,05_PRC,2047,thousand tonnes,Carbon Neutral,39287.69110919149,3030.786705713873,0.07714341617303161
Aluminium,05_PRC,2047,thousand tonnes,Reference,39287.69110919149,3474.868492457788,0.08844674742529807
Aluminium,05_PRC,2048,thousand tonnes,Carbon Neutral,39187.33914605911,2990.7123646212203,0.07631833213973097
Aluminium,05_PRC,2048,thousand tonnes,Reference,39187.33914605911,3448.6250879397026,0.08800355326719127
Aluminium,05_PRC,2049,thousand tonnes,Carbon Neutral,39082.70402672885,2950.664102497996,0.07549795174049427
Aluminium,05_PRC,2049,thousand tonnes,Reference,39082.70402672885,3422.179521771604,0.08756250640772345
Aluminium,05_PRC,2050,thousand tonnes,Carbon Neutral,38973.56949702282,2910.6301390703484,0.07468215451224426
Aluminium,05_PRC,2050,thousand tonnes,Reference,38973.56949702282,3395.517450011787,0.08712359411347143
Aluminium,06_HKC,2017,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2017,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2018,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2018,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2019,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2019,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2020,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2020,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2021,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2021,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2022,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2022,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2023,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2023,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2024,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2024,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2025,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2025,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2026,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2026,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2027,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2027,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2028,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2028,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2029,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2029,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2030,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2030,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2031,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2031,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2032,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2032,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2033,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2033,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2034,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2034,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2035,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2035,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2036,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2036,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2037,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2037,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2038,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2038,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2039,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2039,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2040,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2040,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2041,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2041,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2042,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2042,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2043,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2043,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2044,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2044,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2045,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2045,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2046,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2046,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2047,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2047,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2048,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2048,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2049,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2049,thousand tonnes,Reference,0.0,0.0,
Aluminium,06_HKC,2050,thousand tonnes,Carbon Neutral,0.0,0.0,
Aluminium,06_HKC,2050,thousand tonnes,Reference,0.0,0.0,
Aluminium,07_INA,2017,thousand tonnes,Carbon Neutral,242.37,0.0,0.0
Aluminium,07_INA,2017,thousand tonnes,Reference,242.37,0.0,0.0
Aluminium,07_INA,2018,thousand tonnes,Carbon Neutral,245.726,0.0,0.0
Aluminium,07_INA,2018,thousand tonnes,Reference,245.726,0.0,0.0
Aluminium,07_INA,2019,thousand tonnes,Carbon Neutral,251.2308337009172,0.0,0.0
Aluminium,07_INA,2019,thousand tonnes,Reference,251.2308337009172,0.0,0.0
Aluminium,07_INA,2020,thousand tonnes,Carbon Neutral,235.9687542576326,0.0,0.0
Aluminium,07_INA,2020,thousand tonnes,Reference,235.9687542576326,0.0,0.0
Aluminium,07_INA,2021,thousand tonnes,Carbon Neutral,243.19310889511328,0.0,0.0
Aluminium,07_INA,2021,thousand tonnes,Reference,243.19310889511328,0.0,0.0
Aluminium,07_INA,2022,thousand tonnes,Carbon Neutral,250.32218362344344,0.0,0.0
Aluminium,07_INA,2022,thousand tonnes,Reference,250.32218362344344,0.0,0.0
Aluminium,07_INA,2023,thousand tonnes,Carbon Neutral,257.4205022408926,0.0,0.0
Aluminium,07_INA,2023,thousand tonnes,Reference,257.4205022408926,0.0,0.0
Aluminium,07_INA,2024,thousand tonnes,Carbon Neutral,264.52439291157305,0.0,0.0
Aluminium,07_INA,2024,thousand tonnes,Reference,264.52439291157305,0.0,0.0
Aluminium,07_INA,2025,thousand tonnes,Carbon Neutral,271.6579370636203,0.0,0.0
Aluminium,07_INA,2025,thousand tonnes,Reference,271.6579370636203,0.0,0.0
Aluminium,07_INA,2026,thousand tonnes,Carbon Neutral,278.8316693684337,0.0,0.0
Aluminium,07_INA,2026,thousand tonnes,Reference,278.8316693684337,0.0,0.0
Aluminium,07_INA,2027,thousand tonnes,Carbon Neutral,286.0527777318985,0.0,0.0
Aluminium,07_INA,2027,thousand tonnes,Reference,286.0527777318985,0.0,0.0
Aluminium,07_INA,2028,thousand tonnes,Carbon Neutral,290.0503415221216,0.0,0.0
Aluminium,07_INA,2028,thousand tonnes,Reference,290.0503415221216,0.0,0.0
Aluminium,07_INA,2029,thousand tonnes,Carbon Neutral,294.0068606019755,0.0,0.0
Aluminium,07_INA,2029,thousand tonnes,Reference,294.0068606019755,0.0,0.0
Aluminium,07_INA,2030,thousand tonnes,Carbon Neutral,297.92302100931767,0.0,0.0
Aluminium,07_INA,2030,thousand tonnes,Reference,297.92302100931767,0.0,0.0
Aluminium,07_INA,2031,thousand tonnes,Carbon Neutral,301.79551420654894,0.0,0.0
Aluminium,07_INA,2031,thousand tonnes,Reference,301.79551420654894,0.0,0.0
Aluminium,07_INA,2032,thousand tonnes,Carbon Neutral,305.6185513209964,0.0,0.0
Aluminium,07_INA,2032,thousand tonnes,Reference,305.6185513209964,0.0,0.0
Aluminium,07_INA,2033,thousand tonnes,Carbon Neutral,309.3860940184836,0.0,0.0
Aluminium,07_INA,2033,thousand tonnes,Reference,309.3860940184836,0.0,0.0
Aluminium,07_INA,2034,thousand tonnes,Carbon Neutral,313.0929850302282,0.0,0.0
Aluminium,07_INA,2034,thousand tonnes,Reference,313.0929850302282,0.0,0.0
Aluminium,07_INA,2035,thousand tonnes,Carbon Neutral,316.7331653643818,0.0,0.0
Aluminium,07_INA,2035,thousand tonnes,Reference,316.7331653643818,0.0,0.0
Aluminium,07_INA,2036,thousand tonnes,Carbon Neutral,320.30288677795846,0.0,0.0
Aluminium,07_INA,2036,thousand tonnes,Reference,320.30288677795846,0.0,0.0
Aluminium,07_INA,2037,thousand tonnes,Carbon Neutral,323.7969727493757,0.0,0.0
Aluminium,07_INA,2037,thousand tonnes,Reference,323.7969727493757,0.0,0.0
Aluminium,07_INA,2038,thousand tonnes,Carbon Neutral,327.2159110774772,0.0,0.0
Aluminium,07_INA,2038,thousand tonnes,Reference,327.2159110774772,0.0,0.0
Aluminium,07_INA,2039,thousand tonnes,Carbon Neutral,330.5566193343979,0.0,0.0
Aluminium,07_INA,2039,thousand tonnes,Reference,330.5566193343979,0.0,0.0
Aluminium,07_INA,2040,thousand tonnes,Carbon Neutral,333.8185288874791,0.0,0.0
Aluminium,07_INA,2040,thousand tonnes,Reference,333.8185288874791,0.0,0.0
Aluminium,07_INA,2041,thousand tonnes,Carbon Neutral,337.0014976957382,0.0,0.0
Aluminium,07_INA,2041,thousand tonnes,Reference,337.0014976957382,0.0,0.0
Aluminium,07_INA,2042,thousand tonnes,Carbon Neutral,340.10470774296937,0.0,0.0
Aluminium,07_INA,2042,thousand tonnes,Reference,340.10470774296937,0.0,0.0
Aluminium,07_INA,2043,thousand tonnes,Carbon Neutral,343.12653337665625,0.0,0.0
Aluminium,07_INA,2043,thousand tonnes,Reference,343.12653337665625,0.0,0.0
Aluminium,07_INA,2044,thousand tonnes,Carbon Neutral,346.06442338546486,0.0,0.0
Aluminium,07_INA,2044,thousand tonnes,Reference,346.06442338546486,0.0,0.0
Aluminium,07_INA,2045,thousand tonnes,Carbon Neutral,348.9179626780779,0.0,0.0
Aluminium,07_INA,2045,thousand tonnes,Reference,348.9179626780779,0.0,0.0
Aluminium,07_INA,2046,thousand tonnes,Carbon Neutral,351.6877933432097,0.0,0.0
Aluminium,07_INA,2046,thousand tonnes,Reference,351.6877933432097,0.0,0.0
Aluminium,07_INA,2047,thousand tonnes,Carbon Neutral,354.3724029718533,0.0,0.0
Aluminium,07_INA,2047,thousand tonnes,Reference,354.3724029718533,0.0,0.0
Aluminium,07_INA,2048,thousand tonnes,Carbon Neutral,356.97545404782954,0.0,0.0
Aluminium,07_INA,2048,thousand tonnes,Reference,356.97545404782954,0.0,0.0
Aluminium,07_INA,2049,thousand tonnes,Carbon Neutral,359.4981648000364,0.0,0.0
Aluminium,07_INA,2049,thousand tonnes,Reference,359.4981648000364,0.0,0.0
Aluminium,07_INA,2050,thousand tonnes,Carbon Neutral,361.9425935689064,0.0,0.0
Aluminium,07_INA,2050,thousand tonnes,Reference,361.9425935689064,0.0,0.0
Aluminium,08_JPN,2017,thousand tonnes,Carbon Neutral,52.95399999999999,91.28773116000002,1.7239062423990639
Aluminium,08_JPN,2017,thousand tonnes,Reference,52.95399999999999,91.28773116000002,1.7239062423990639
Aluminium,08_JPN,2018,thousand tonnes,Carbon Neutral,57.0499,89.57955862800002,1.570196593298148
Aluminium,08_JPN,2018,thousand tonnes,Reference,57.0499,89.57955862800002,1.570196593298148
Aluminium,08_JPN,2019,thousand tonnes,Carbon Neutral,56.90187572826986,89.34713142080382,1.5701965932981465
Aluminium,08_JPN,2019,thousand tonnes,Reference,56.90187572826986,89.34713142080382,1.5701965932981465
Aluminium,08_JPN,2020,thousand tonnes,Carbon Neutral,44.61213533646361,70.04982292507108,1.5701965932981479
Aluminium,08_JPN,2020,thousand tonnes,Reference,44.61213533646361,70.04982292507108,1.5701965932981479
Aluminium,08_JPN,2021,thousand tonnes,Carbon Neutral,52.93078501632042,83.11173831322296,1.5701965932981476
Aluminium,08_JPN,2021,thousand tonnes,Reference,52.93078501632042,83.11173831322296,1.5701965932981476
Aluminium,08_JPN,2022,thousand tonnes,Carbon Neutral,53.36195697155157,82.95083539389951,1.5544938773164263
Aluminium,08_JPN,2022,thousand tonnes,Reference,53.36195697155157,83.36981860467573,1.5623455985529542
Aluminium,08_JPN,2023,thousand tonnes,Carbon Neutral,53.77800610075312,82.76132587637667,1.5389437407055087
Aluminium,08_JPN,2023,thousand tonnes,Reference,53.77800610075312,83.59972756293817,1.554533788521539
Aluminium,08_JPN,2024,thousand tonnes,Carbon Neutral,54.17899167771357,82.54387918295508,1.5235403359658566
Aluminium,08_JPN,2024,thousand tonnes,Reference,54.17899167771357,83.80194582101996,1.546760898015969
Aluminium,08_JPN,2025,thousand tonnes,Carbon Neutral,54.56543114658625,82.29983963496827,1.5082780050592004
Aluminium,08_JPN,2025,thousand tonnes,Reference,54.56543114658625,83.97765347917493,1.539026664218501
Aluminium,08_JPN,2026,thousand tonnes,Carbon Neutral,54.93699289455461,82.0292409788677,1.4931512748852784
Aluminium,08_JPN,2026,thousand tonnes,Reference,54.93699289455461,84.12671074339157,1.5313308266592485
Aluminium,08_JPN,2027,thousand tonnes,Carbon Neutral,55.29469098399969,81.73411581471426,1.4781548528477209
Aluminium,08_JPN,2027,thousand tonnes,Reference,55.29469098399969,84.25103472882088,1.5236731271940758
Aluminium,08_JPN,2028,thousand tonnes,Carbon Neutral,55.04888098124779,80.55212597722453,1.4632836225075008
Aluminium,08_JPN,2028,thousand tonnes,Reference,55.04888098124779,83.45703822246422,1.5160533099826965
Aluminium,08_JPN,2029,thousand tonnes,Carbon Neutral,54.79634260250815,79.37429077522589,1.4485326393224054
Aluminium,08_JPN,2029,thousand tonnes,Reference,54.79634260250815,82.65870037789182,1.5084711214669344
Aluminium,08_JPN,2030,thousand tonnes,Carbon Neutral,54.53573017258324,78.19862678446857,1.433897126471067
Aluminium,08_JPN,2030,thousand tonnes,Reference,54.53573017258324,81.85411227013526,1.5009263103492065
Aluminium,08_JPN,2031,thousand tonnes,Carbon Neutral,54.27018360026734,77.02960458531322,1.4193724707600541
Aluminium,08_JPN,2031,thousand tonnes,Reference,54.27018360026734,81.04810311034794,1.4934186275711934
Aluminium,08_JPN,2032,thousand tonnes,Carbon Neutral,53.99835721036285,75.86521976084768,1.4049542186125683
Aluminium,08_JPN,2032,thousand tonnes,Reference,53.99835721036285,80.23874152011496,1.4859478262926915
Aluminium,08_JPN,2033,thousand tonnes,Carbon Neutral,53.72204523646656,74.70792141891401,1.3906380721373248
Aluminium,08_JPN,2033,thousand tonnes,Reference,53.72204523646656,79.42877782574953,1.478513661870662
Aluminium,08_JPN,2034,thousand tonnes,Carbon Neutral,53.440350561780086,73.55636118936538,1.3764198852762022
Aluminium,08_JPN,2034,thousand tonnes,Reference,53.440350561780086,78.61694897685331,1.4711158918384646
Aluminium,08_JPN,2035,thousand tonnes,Carbon Neutral,53.154170303101765,72.41169551637314,1.362295660029287
Aluminium,08_JPN,2035,thousand tonnes,Reference,53.154170303101765,77.8046440622995,1.4637542758852786
Aluminium,08_JPN,2036,thousand tonnes,Carbon Neutral,52.86350446043165,71.2738300793068,1.3482615427559346
Aluminium,08_JPN,2036,thousand tonnes,Reference,52.86350446043165,76.99191851499077,1.4564285758357025
Aluminium,08_JPN,2037,thousand tonnes,Carbon Neutral,52.57014726736644,70.14507404722346,1.3343138205505252
Aluminium,08_JPN,2037,thousand tonnes,Reference,52.57014726736644,76.18142728026403,1.449138555629548
Aluminium,08_JPN,2038,thousand tonnes,Carbon Neutral,52.274547282305306,69.02586938173751,1.3204489176915828
Aluminium,08_JPN,2038,thousand tonnes,Reference,52.274547282305306,75.3738323561598,1.4418839813018045
Aluminium,08_JPN,2039,thousand tonnes,Carbon Neutral,51.97715306364744,67.91664313711892,1.3066633921629593
Aluminium,08_JPN,2039,thousand tonnes,Reference,51.97715306364744,74.56978259878252,1.4346646209627871
Aluminium,08_JPN,2040,thousand tonnes,Carbon Neutral,51.67975884498959,66.81954741614508,1.292953932245822
Aluminium,08_JPN,2040,thousand tonnes,Reference,51.67975884498959,73.77183480613792,1.4274802447784676
Aluminium,08_JPN,2041,thousand tonnes,Carbon Neutral,51.381467509533366,65.73320301680893,1.2793173531801663
Aluminium,08_JPN,2041,thousand tonnes,Reference,51.381467509533366,72.97867185871385,1.420330624950977
Aluminium,08_JPN,2042,thousand tonnes,Carbon Neutral,51.084521849274665,64.6602638695426,1.2657505938946298
Aluminium,08_JPN,2042,thousand tonnes,Reference,51.084521849274665,72.19343991116423,1.4132155356992793
Aluminium,08_JPN,2043,thousand tonnes,Carbon Neutral,50.78847330581436,63.59990195019114,1.2522507138034036
Aluminium,08_JPN,2043,thousand tonnes,Reference,50.78847330581436,71.4154373793091,1.4061347532400295
Aluminium,08_JPN,2044,thousand tonnes,Carbon Neutral,50.49466755434997,62.55354601521576,1.2388148896690172
Aluminium,08_JPN,2044,thousand tonnes,Reference,50.49466755434997,70.64648625529725,1.399088055768599
Aluminium,08_JPN,2045,thousand tonnes,Carbon Neutral,50.20445027007901,61.52256224979992,1.2254404125298493
Aluminium,08_JPN,2045,thousand tonnes,Reference,50.20445027007901,69.88837132741625,1.3920752234402718
